URL,WMOstn,WBANo,Acz,HVAC,meanPa,WBref,hBASE,dpy,[,avHDD,avCDD,avChD,],low,min,ave,max,best,[,WsD,YsD,],yrs,dys,[,Icy,Hea,Hum,Pas,Vtn,EvC,DX,],24Cd,67Fd,latitude,longitude,elev,base,stop,CC,ST,Placename,,psychrometric_chart_image
https://bioclimatic.github.io/predilection/psych/401000-99999_fig2.png,401000,99999,2,HpAc,101267,19.4,55.4,31,[,370,386,1307,],7,15,21,25,37,[,28,0,],32,329,[,0,117,0,74,69,3,66,],131,123,33.821,35.488,26,1992,2020,LE,,RAFIC HARIRI INTL,,401000-99999_fig2.png
https://bioclimatic.github.io/predilection/psych/401010-99999_fig2.png,401010,99999,3,HpEv,90810,19.4,59.7,27,[,1084,163,5,],11,4,23,30,31,[,2,0,],28,261,[,10,130,1,59,40,21,1,],63,2,33.817,35.85,920,1995,2020,LE,,HOUCHE-AL-OUMARA,,401010-99999_fig2.png
https://bioclimatic.github.io/predilection/psych/401030-99999_fig2.png,401030,99999,3,HpAc,101265,19.4,55.4,27,[,463,269,1053,],2,10,17,22,30,[,28,0,],29,269,[,0,113,0,54,55,0,48,],95,97,34.45,35.8,5,1996,2019,LE,,TRIPOLI,,401030-99999_fig2.png
